"Year","Quarter ID","Quarter","Nation ID","Nation","State ID","State","Trade Value","Time"
2016,20163,"2016-Q3","mex","México",30,"Veracruz de Ignacio de la Llave",2836996,1470027600000
2016,20163,"2016-Q3","mex","México",31,"Yucatán",82285110,1470027600000
2016,20163,"2016-Q3","mex","México",32,"Zacatecas",102815,1470027600000
2016,20164,"2016-Q4","mex","México",1,"Aguascalientes",51214464,1477980000000
2016,20164,"2016-Q4","mex","México",2,"Baja California",85801553,1477980000000
2016,20164,"2016-Q4","mex","México",4,"Campeche",30539410,1477980000000
2016,20164,"2016-Q4","mex","México",5,"Coahuila de Zaragoza",166320369,1477980000000
2016,20164,"2016-Q4","mex","México",8,"Chihuahua",136887952,1477980000000
2016,20164,"2016-Q4","mex","México",9,"Ciudad de México",81248122,1477980000000
2016,20164,"2016-Q4","mex","México",10,"Durango",54470922,1477980000000
2016,20164,"2016-Q4","mex","México",11,"Guanajuato",45090154,1477980000000
2016,20164,"2016-Q4","mex","México",13,"Hidalgo",44311270,1477980000000
2016,20164,"2016-Q4","mex","México",14,"Jalisco",5335946,1477980000000
2016,20164,"2016-Q4","mex","México",15,"Estado de México",117594239,1477980000000
2016,20164,"2016-Q4","mex","México",16,"Michoacán de Ocampo",3040110,1477980000000
2016,20164,"2016-Q4","mex","México",17,"Morelos",11070704,1477980000000
2016,20164,"2016-Q4","mex","México",19,"Nuevo León",50135089,1477980000000
2016,20164,"2016-Q4","mex","México",21,"Puebla",130685696,1477980000000
2016,20164,"2016-Q4","mex","México",22,"Querétaro",17710678,1477980000000
2016,20164,"2016-Q4","mex","México",23,"Quintana Roo",1086479,1477980000000
2016,20164,"2016-Q4","mex","México",24,"San Luis Potosí",28042237,1477980000000
2016,20164,"2016-Q4","mex","México",25,"Sinaloa",314752,1477980000000
2016,20164,"2016-Q4","mex","México",26,"Sonora",86171534,1477980000000
2016,20164,"2016-Q4","mex","México",28,"Tamaulipas",65380416,1477980000000
2016,20164,"2016-Q4","mex","México",29,"Tlaxcala",8619266,1477980000000
2016,20164,"2016-Q4","mex","México",30,"Veracruz de Ignacio de la Llave",4701082,1477980000000
2016,20164,"2016-Q4","mex","México",31,"Yucatán",74228061,1477980000000
2016,20164,"2016-Q4","mex","México",32,"Zacatecas",1260780,1477980000000
2017,20171,"2017-Q1","mex","México",1,"Aguascalientes",46075718,1485928800000
2017,20171,"2017-Q1","mex","México",2,"Baja California",37548946,1485928800000
2017,20171,"2017-Q1","mex","México",4,"Campeche",26545582,1485928800000
2017,20171,"2017-Q1","mex","México",5,"Coahuila de Zaragoza",152717921,1485928800000
2017,20171,"2017-Q1","mex","México",8,"Chihuahua",133104382,1485928800000
2017,20171,"2017-Q1","mex","México",9,"Ciudad de México",83312549,1485928800000
2017,20171,"2017-Q1","mex","México",10,"Durango",42354340,1485928800000
2017,20171,"2017-Q1","mex","México",11,"Guanajuato",49678911,1485928800000
2017,20171,"2017-Q1","mex","México",13,"Hidalgo",48878734,1485928800000
2017,20171,"2017-Q1","mex","México",14,"Jalisco",7518154,1485928800000
2017,20171,"2017-Q1","mex","México",15,"Estado de México",126774930,1485928800000
2017,20171,"2017-Q1","mex","México",16,"Michoacán de Ocampo",2199667,1485928800000
2017,20171,"2017-Q1","mex","México",17,"Morelos",17317319,1485928800000
2017,20171,"2017-Q1","mex","México",19,"Nuevo León",51010378,1485928800000
2017,20171,"2017-Q1","mex","México",21,"Puebla",130413709,1485928800000
2017,20171,"2017-Q1","mex","México",22,"Querétaro",15581753,1485928800000
2017,20171,"2017-Q1","mex","México",23,"Quintana Roo",419646,1485928800000
2017,20171,"2017-Q1","mex","México",24,"San Luis Potosí",30457616,1485928800000
2017,20171,"2017-Q1","mex","México",25,"Sinaloa",341968,1485928800000
2017,20171,"2017-Q1","mex","México",26,"Sonora",95758753,1485928800000
2017,20171,"2017-Q1","mex","México",28,"Tamaulipas",53400178,1485928800000
2017,20171,"2017-Q1","mex","México",29,"Tlaxcala",10384540,1485928800000
2017,20171,"2017-Q1","mex","México",30,"Veracruz de Ignacio de la Llave",3935477,1485928800000
2017,20171,"2017-Q1","mex","México",31,"Yucatán",63429854,1485928800000
2017,20172,"2017-Q2","mex","México",1,"Aguascalientes",49229871,1493614800000
2017,20172,"2017-Q2","mex","México",2,"Baja California",73404670,1493614800000
2017,20172,"2017-Q2","mex","México",4,"Campeche",29401292,1493614800000
2017,20172,"2017-Q2","mex","México",5,"Coahuila de Zaragoza",166133979,1493614800000
2017,20172,"2017-Q2","mex","México",8,"Chihuahua",132694244,1493614800000
2017,20172,"2017-Q2","mex","México",9,"Ciudad de México",78053666,1493614800000
2017,20172,"2017-Q2","mex","México",10,"Durango",44760281,1493614800000
2017,20172,"2017-Q2","mex","México",11,"Guanajuato",58274786,1493614800000
2017,20172,"2017-Q2","mex","México",13,"Hidalgo",52323696,1493614800000
2017,20172,"2017-Q2","mex","México",14,"Jalisco",8776046,1493614800000
2017,20172,"2017-Q2","mex","México",15,"Estado de México",135297929,1493614800000
2017,20172,"2017-Q2","mex","México",16,"Michoacán de Ocampo",1046517,1493614800000
2017,20172,"2017-Q2","mex","México",17,"Morelos",15956141,1493614800000
2017,20172,"2017-Q2","mex","México",19,"Nuevo León",57134056,1493614800000
2017,20172,"2017-Q2","mex","México",21,"Puebla",135919855,1493614800000
2017,20172,"2017-Q2","mex","México",22,"Querétaro",18473099,1493614800000
2017,20172,"2017-Q2","mex","México",23,"Quintana Roo",224050,1493614800000
2017,20172,"2017-Q2","mex","México",24,"San Luis Potosí",31900520,1493614800000
2017,20172,"2017-Q2","mex","México",25,"Sinaloa",356031,1493614800000
2017,20172,"2017-Q2","mex","México",26,"Sonora",107820346,1493614800000
2017,20172,"2017-Q2","mex","México",28,"Tamaulipas",87568129,1493614800000
2017,20172,"2017-Q2","mex","México",29,"Tlaxcala",12107241,1493614800000
2017,20172,"2017-Q2","mex","México",30,"Veracruz de Ignacio de la Llave",3091445,1493614800000
2017,20172,"2017-Q2","mex","México",31,"Yucatán",73776408,1493614800000
2017,20172,"2017-Q2","mex","México",32,"Zacatecas",2390623,1493614800000
2017,20173,"2017-Q3","mex","México",1,"Aguascalientes",43505796,1501563600000
2017,20173,"2017-Q3","mex","México",2,"Baja California",63667258,1501563600000
2017,20173,"2017-Q3","mex","México",4,"Campeche",28232430,1501563600000
2017,20173,"2017-Q3","mex","México",5,"Coahuila de Zaragoza",183341021,1501563600000
2017,20173,"2017-Q3","mex","México",8,"Chihuahua",136740841,1501563600000
2017,20173,"2017-Q3","mex","México",9,"Ciudad de México",82050095,1501563600000
2017,20173,"2017-Q3","mex","México",10,"Durango",52971136,1501563600000
2017,20173,"2017-Q3","mex","México",11,"Guanajuato",59918746,1501563600000
2017,20173,"2017-Q3","mex","México",13,"Hidalgo",57635653,1501563600000
2017,20173,"2017-Q3","mex","México",14,"Jalisco",8476374,1501563600000
2017,20173,"2017-Q3","mex","México",15,"Estado de México",133885371,1501563600000
2017,20173,"2017-Q3","mex","México",16,"Michoacán de Ocampo",851563,1501563600000
2017,20173,"2017-Q3","mex","México",17,"Morelos",11461083,1501563600000
2017,20173,"2017-Q3","mex","México",19,"Nuevo León",57220492,1501563600000
2017,20173,"2017-Q3","mex","México",21,"Puebla",139882589,1501563600000
2017,20173,"2017-Q3","mex","México",22,"Querétaro",20582203,1501563600000
2017,20173,"2017-Q3","mex","México",23,"Quintana Roo",314486,1501563600000
2017,20173,"2017-Q3","mex","México",24,"San Luis Potosí",36303269,1501563600000
2017,20173,"2017-Q3","mex","México",25,"Sinaloa",405896,1501563600000
2017,20173,"2017-Q3","mex","México",26,"Sonora",93941724,1501563600000
2017,20173,"2017-Q3","mex","México",28,"Tamaulipas",68051089,1501563600000
2017,20173,"2017-Q3","mex","México",29,"Tlaxcala",13697794,1501563600000
2017,20173,"2017-Q3","mex","México",30,"Veracruz de Ignacio de la Llave",5003456,1501563600000
2017,20173,"2017-Q3","mex","México",31,"Yucatán",77898795,1501563600000
2017,20173,"2017-Q3","mex","México",32,"Zacatecas",749395,1501563600000
2017,20174,"2017-Q4","mex","México",1,"Aguascalientes",46177711,1509516000000
2017,20174,"2017-Q4","mex","México",2,"Baja California",106347680,1509516000000
2017,20174,"2017-Q4","mex","México",4,"Campeche",24006030,1509516000000
2017,20174,"2017-Q4","mex","México",5,"Coahuila de Zaragoza",185402189,1509516000000
2017,20174,"2017-Q4","mex","México",8,"Chihuahua",136628727,1509516000000
2017,20174,"2017-Q4","mex","México",9,"Ciudad de México",83440521,1509516000000
2017,20174,"2017-Q4","mex","México",10,"Durango",52516773,1509516000000
2017,20174,"2017-Q4","mex","México",11,"Guanajuato",55273202,1509516000000
2017,20174,"2017-Q4","mex","México",13,"Hidalgo",47439499,1509516000000
2017,20174,"2017-Q4","mex","México",14,"Jalisco",7017743,1509516000000
2017,20174,"2017-Q4","mex","México",15,"Estado de México",139016663,1509516000000
2017,20174,"2017-Q4","mex","México",16,"Michoacán de Ocampo",953705,1509516000000
2017,20174,"2017-Q4","mex","México",17,"Morelos",10316917,1509516000000
2017,20174,"2017-Q4","mex","México",19,"Nuevo León",55284730,1509516000000
2017,20174,"2017-Q4","mex","México",21,"Puebla",137517224,1509516000000
2017,20174,"2017-Q4","mex","México",22,"Querétaro",27413108,1509516000000
2017,20174,"2017-Q4","mex","México",23,"Quintana Roo",668989,1509516000000
2017,20174,"2017-Q4","mex","México",24,"San Luis Potosí",31110692,1509516000000
2017,20174,"2017-Q4","mex","México",25,"Sinaloa",193962,1509516000000
2017,20174,"2017-Q4","mex","México",26,"Sonora",99880777,1509516000000
2017,20174,"2017-Q4","mex","México",28,"Tamaulipas",50992665,1509516000000
2017,20174,"2017-Q4","mex","México",29,"Tlaxcala",10897222,1509516000000
2017,20174,"2017-Q4","mex","México",30,"Veracruz de Ignacio de la Llave",4767822,1509516000000
2017,20174,"2017-Q4","mex","México",31,"Yucatán",75282149,1509516000000
2017,20174,"2017-Q4","mex","México",32,"Zacatecas",73735,1509516000000
2018,20181,"2018-Q1","mex","México",1,"Aguascalientes",48542968,1517464800000
2018,20181,"2018-Q1","mex","México",2,"Baja California",116852530,1517464800000
2018,20181,"2018-Q1","mex","México",4,"Campeche",25510599,1517464800000
2018,20181,"2018-Q1","mex","México",5,"Coahuila de Zaragoza",168171949,1517464800000
2018,20181,"2018-Q1","mex","México",8,"Chihuahua",138659428,1517464800000
2018,20181,"2018-Q1","mex","México",9,"Ciudad de México",93961053,1517464800000
2018,20181,"2018-Q1","mex","México",10,"Durango",39962985,1517464800000
2018,20181,"2018-Q1","mex","México",11,"Guanajuato",44983462,1517464800000
2018,20181,"2018-Q1","mex","México",13,"Hidalgo",45202129,1517464800000
2018,20181,"2018-Q1","mex","México",14,"Jalisco",9032720,1517464800000
2018,20181,"2018-Q1","mex","México",15,"Estado de México",133760294,1517464800000
2018,20181,"2018-Q1","mex","México",16,"Michoacán de Ocampo",1346032,1517464800000
2018,20181,"2018-Q1","mex","México",17,"Morelos",12589014,1517464800000
2018,20181,"2018-Q1","mex","México",19,"Nuevo León",53409074,1517464800000
2018,20181,"2018-Q1","mex","México",21,"Puebla",137032414,1517464800000
2018,20181,"2018-Q1","mex","México",22,"Querétaro",27740549,1517464800000
2018,20181,"2018-Q1","mex","México",23,"Quintana Roo",220949,1517464800000
2018,20181,"2018-Q1","mex","México",24,"San Luis Potosí",13266201,1517464800000
2018,20181,"2018-Q1","mex","México",25,"Sinaloa",31380,1517464800000
2018,20181,"2018-Q1","mex","México",26,"Sonora",83881819,1517464800000
2018,20181,"2018-Q1","mex","México",28,"Tamaulipas",62365711,1517464800000
2018,20181,"2018-Q1","mex","México",29,"Tlaxcala",8721814,1517464800000
2018,20181,"2018-Q1","mex","México",30,"Veracruz de Ignacio de la Llave",3642529,1517464800000
2018,20181,"2018-Q1","mex","México",31,"Yucatán",68327273,1517464800000
2018,20181,"2018-Q1","mex","México",32,"Zacatecas",1154390,1517464800000
2018,20182,"2018-Q2","mex","México",1,"Aguascalientes",53991000,1525150800000
2018,20182,"2018-Q2","mex","México",2,"Baja California",110895571,1525150800000
2018,20182,"2018-Q2","mex","México",4,"Campeche",26844115,1525150800000
2018,20182,"2018-Q2","mex","México",5,"Coahuila de Zaragoza",193352554,1525150800000
2018,20182,"2018-Q2","mex","México",8,"Chihuahua",124623058,1525150800000
2018,20182,"2018-Q2","mex","México",9,"Ciudad de México",92171952,1525150800000
2018,20182,"2018-Q2","mex","México",10,"Durango",45574998,1525150800000
2018,20182,"2018-Q2","mex","México",11,"Guanajuato",39438535,1525150800000
2018,20182,"2018-Q2","mex","México",13,"Hidalgo",51570376,1525150800000
2018,20182,"2018-Q2","mex","México",14,"Jalisco",9133506,1525150800000
2018,20182,"2018-Q2","mex","México",15,"Estado de México",162982172,1525150800000
2018,20182,"2018-Q2","mex","México",16,"Michoacán de Ocampo",1026117,1525150800000
2018,20182,"2018-Q2","mex","México",17,"Morelos",16939951,1525150800000
2018,20182,"2018-Q2","mex","México",19,"Nuevo León",68444280,1525150800000
2018,20182,"2018-Q2","mex","México",21,"Puebla",143248508,1525150800000
2018,20182,"2018-Q2","mex","México",22,"Querétaro",28992972,1525150800000
2018,20182,"2018-Q2","mex","México",23,"Quintana Roo",711424,1525150800000
2018,20182,"2018-Q2","mex","México",24,"San Luis Potosí",20038376,1525150800000
2018,20182,"2018-Q2","mex","México",25,"Sinaloa",170372,1525150800000
2018,20182,"2018-Q2","mex","México",26,"Sonora",82093657,1525150800000
2018,20182,"2018-Q2","mex","México",28,"Tamaulipas",76121776,1525150800000
2018,20182,"2018-Q2","mex","México",29,"Tlaxcala",10391536,1525150800000
2018,20182,"2018-Q2","mex","México",30,"Veracruz de Ignacio de la Llave",1724557,1525150800000
2018,20182,"2018-Q2","mex","México",31,"Yucatán",72712587,1525150800000
2018,20182,"2018-Q2","mex","México",32,"Zacatecas",1985592,1525150800000
2018,20183,"2018-Q3","mex","México",1,"Aguascalientes",55657250,1533099600000
2018,20183,"2018-Q3","mex","México",2,"Baja California",118262588,1533099600000
2018,20183,"2018-Q3","mex","México",4,"Campeche",29182053,1533099600000
2018,20183,"2018-Q3","mex","México",5,"Coahuila de Zaragoza",177062466,1533099600000
2018,20183,"2018-Q3","mex","México",8,"Chihuahua",110837499,1533099600000
2018,20183,"2018-Q3","mex","México",9,"Ciudad de México",96820291,1533099600000
2018,20183,"2018-Q3","mex","México",10,"Durango",52602519,1533099600000
2018,20183,"2018-Q3","mex","México",11,"Guanajuato",51940798,1533099600000
2018,20183,"2018-Q3","mex","México",13,"Hidalgo",45450284,1533099600000
2018,20183,"2018-Q3","mex","México",14,"Jalisco",14612318,1533099600000
2018,20183,"2018-Q3","mex","México",15,"Estado de México",165709857,1533099600000
2018,20183,"2018-Q3","mex","México",16,"Michoacán de Ocampo",1564775,1533099600000
2018,20183,"2018-Q3","mex","México",17,"Morelos",15344505,1533099600000
2018,20183,"2018-Q3","mex","México",19,"Nuevo León",62622198,1533099600000
2018,20183,"2018-Q3","mex","México",21,"Puebla",157428493,1533099600000
2018,20183,"2018-Q3","mex","México",22,"Querétaro",33534371,1533099600000
2018,20183,"2018-Q3","mex","México",23,"Quintana Roo",330853,1533099600000
2018,20183,"2018-Q3","mex","México",24,"San Luis Potosí",24922071,1533099600000
2018,20183,"2018-Q3","mex","México",25,"Sinaloa",288071,1533099600000
2018,20183,"2018-Q3","mex","México",26,"Sonora",83690446,1533099600000
2018,20183,"2018-Q3","mex","México",28,"Tamaulipas",63589984,1533099600000
2018,20183,"2018-Q3","mex","México",29,"Tlaxcala",10151419,1533099600000
2018,20183,"2018-Q3","mex","México",30,"Veracruz de Ignacio de la Llave",2679348,1533099600000
2018,20183,"2018-Q3","mex","México",31,"Yucatán",81617714,1533099600000
2018,20183,"2018-Q3","mex","México",32,"Zacatecas",435793,1533099600000
2018,20184,"2018-Q4","mex","México",1,"Aguascalientes",56005597,1541052000000
2018,20184,"2018-Q4","mex","México",2,"Baja California",120479201,1541052000000
2018,20184,"2018-Q4","mex","México",4,"Campeche",23179206,1541052000000
2018,20184,"2018-Q4","mex","México",5,"Coahuila de Zaragoza",181226060,1541052000000
2018,20184,"2018-Q4","mex","México",8,"Chihuahua",114298999,1541052000000
2018,20184,"2018-Q4","mex","México",9,"Ciudad de México",104323572,1541052000000
2018,20184,"2018-Q4","mex","México",10,"Durango",56747356,1541052000000
2018,20184,"2018-Q4","mex","México",11,"Guanajuato",56425035,1541052000000
2018,20184,"2018-Q4","mex","México",13,"Hidalgo",46928735,1541052000000
2018,20184,"2018-Q4","mex","México",14,"Jalisco",19038191,1541052000000
2018,20184,"2018-Q4","mex","México",15,"Estado de México",151881396,1541052000000
2018,20184,"2018-Q4","mex","México",16,"Michoacán de Ocampo",1217964,1541052000000
2018,20184,"2018-Q4","mex","México",17,"Morelos",12563382,1541052000000
2018,20184,"2018-Q4","mex","México",19,"Nuevo León",54925618,1541052000000
2018,20184,"2018-Q4","mex","México",21,"Puebla",153697994,1541052000000
2018,20184,"2018-Q4","mex","México",22,"Querétaro",23586955,1541052000000
2018,20184,"2018-Q4","mex","México",23,"Quintana Roo",416693,1541052000000
2018,20184,"2018-Q4","mex","México",24,"San Luis Potosí",20089570,1541052000000
2018,20184,"2018-Q4","mex","México",25,"Sinaloa",531019,1541052000000
2018,20184,"2018-Q4","mex","México",26,"Sonora",87020458,1541052000000
2018,20184,"2018-Q4","mex","México",28,"Tamaulipas",87742256,1541052000000
2018,20184,"2018-Q4","mex","México",29,"Tlaxcala",11117072,1541052000000
2018,20184,"2018-Q4","mex","México",30,"Veracruz de Ignacio de la Llave",2305087,1541052000000
2018,20184,"2018-Q4","mex","México",31,"Yucatán",87092292,1541052000000
2018,20184,"2018-Q4","mex","México",32,"Zacatecas",787789,1541052000000
2019,20191,"2019-Q1","mex","México",1,"Aguascalientes",55237464,1549000800000
2019,20191,"2019-Q1","mex","México",2,"Baja California",101187125,1549000800000
2019,20191,"2019-Q1","mex","México",4,"Campeche",25391660,1549000800000
2019,20191,"2019-Q1","mex","México",5,"Coahuila de Zaragoza",171421892,1549000800000
2019,20191,"2019-Q1","mex","México",8,"Chihuahua",98207056,1549000800000
2019,20191,"2019-Q1","mex","México",9,"Ciudad de México",126147385,1549000800000
2019,20191,"2019-Q1","mex","México",10,"Durango",44842473,1549000800000
2019,20191,"2019-Q1","mex","México",11,"Guanajuato",51130439,1549000800000
2019,20191,"2019-Q1","mex","México",13,"Hidalgo",34455349,1549000800000
2019,20191,"2019-Q1","mex","México",14,"Jalisco",18394188,1549000800000
2019,20191,"2019-Q1","mex","México",15,"Estado de México",146259936,1549000800000
2019,20191,"2019-Q1","mex","México",16,"Michoacán de Ocampo",1268082,1549000800000
2019,20191,"2019-Q1","mex","México",17,"Morelos",9373695,1549000800000
2019,20191,"2019-Q1","mex","México",19,"Nuevo León",61676667,1549000800000
2019,20191,"2019-Q1","mex","México",21,"Puebla",145245672,1549000800000
2019,20191,"2019-Q1","mex","México",22,"Querétaro",22446566,1549000800000
2019,20191,"2019-Q1","mex","México",23,"Quintana Roo",313569,1549000800000
2019,20191,"2019-Q1","mex","México",24,"San Luis Potosí",27855791,1549000800000
2019,20191,"2019-Q1","mex","México",25,"Sinaloa",893570,1549000800000
2019,20191,"2019-Q1","mex","México",26,"Sonora",83473752,1549000800000
2019,20191,"2019-Q1","mex","México",28,"Tamaulipas",67256757,1549000800000
2019,20191,"2019-Q1","mex","México",29,"Tlaxcala",10537126,1549000800000
2019,20191,"2019-Q1","mex","México",30,"Veracruz de Ignacio de la Llave",2269249,1549000800000
2019,20191,"2019-Q1","mex","México",31,"Yucatán",78128782,1549000800000
2019,20192,"2019-Q2","mex","México",1,"Aguascalientes",65369871,1556686800000
2019,20192,"2019-Q2","mex","México",2,"Baja California",108398412,1556686800000
2019,20192,"2019-Q2","mex","México",4,"Campeche",26063141,1556686800000
2019,20192,"2019-Q2","mex","México",5,"Coahuila de Zaragoza",194497181,1556686800000
2019,20192,"2019-Q2","mex","México",8,"Chihuahua",116686885,1556686800000
2019,20192,"2019-Q2","mex","México",9,"Ciudad de México",138175008,1556686800000
2019,20192,"2019-Q2","mex","México",10,"Durango",41861140,1556686800000
2019,20192,"2019-Q2","mex","México",11,"Guanajuato",50101395,1556686800000
2019,20192,"2019-Q2","mex","México",13,"Hidalgo",31325654,1556686800000
2019,20192,"2019-Q2","mex","México",14,"Jalisco",16543640,1556686800000
2019,20192,"2019-Q2","mex","México",15,"Estado de México",141063118,1556686800000
2019,20192,"2019-Q2","mex","México",16,"Michoacán de Ocampo",772233,1556686800000
2019,20192,"2019-Q2","mex","México",17,"Morelos",7713106,1556686800000
2019,20192,"2019-Q2","mex","México",19,"Nuevo León",60338870,1556686800000
2019,20192,"2019-Q2","mex","México",21,"Puebla",155604537,1556686800000
2019,20192,"2019-Q2","mex","México",22,"Querétaro",31976034,1556686800000
2019,20192,"2019-Q2","mex","México",23,"Quintana Roo",223655,1556686800000
2019,20192,"2019-Q2","mex","México",24,"San Luis Potosí",22516001,1556686800000
2019,20192,"2019-Q2","mex","México",25,"Sinaloa",440556,1556686800000
2019,20192,"2019-Q2","mex","México",26,"Sonora",93864298,1556686800000
2019,20192,"2019-Q2","mex","México",28,"Tamaulipas",84063995,1556686800000
2019,20192,"2019-Q2","mex","México",29,"Tlaxcala",10711561,1556686800000
2019,20192,"2019-Q2","mex","México",30,"Veracruz de Ignacio de la Llave",2290910,1556686800000
2019,20192,"2019-Q2","mex","México",31,"Yucatán",84616042,1556686800000
2019,20192,"2019-Q2","mex","México",32,"Zacatecas",345625,1556686800000
2019,20193,"2019-Q3","mex","México",1,"Aguascalientes",56744743,1564635600000
2019,20193,"2019-Q3","mex","México",2,"Baja California",113093656,1564635600000
2019,20193,"2019-Q3","mex","México",4,"Campeche",27253971,1564635600000
2019,20193,"2019-Q3","mex","México",5,"Coahuila de Zaragoza",212707057,1564635600000
2019,20193,"2019-Q3","mex","México",8,"Chihuahua",90194433,1564635600000
2019,20193,"2019-Q3","mex","México",9,"Ciudad de México",133416502,1564635600000
2019,20193,"2019-Q3","mex","México",10,"Durango",45430957,1564635600000
2019,20193,"2019-Q3","mex","México",11,"Guanajuato",54286517,1564635600000
2019,20193,"2019-Q3","mex","México",13,"Hidalgo",39111497,1564635600000
2019,20193,"2019-Q3","mex","México",14,"Jalisco",20725971,1564635600000
2019,20193,"2019-Q3","mex","México",15,"Estado de México",150546942,1564635600000
2019,20193,"2019-Q3","mex","México",16,"Michoacán de Ocampo",790211,1564635600000
2019,20193,"2019-Q3","mex","México",17,"Morelos",10089510,1564635600000
2019,20193,"2019-Q3","mex","México",19,"Nuevo León",61759205,1564635600000
2019,20193,"2019-Q3","mex","México",21,"Puebla",157582321,1564635600000
2019,20193,"2019-Q3","mex","México",22,"Querétaro",35471329,1564635600000
2019,20193,"2019-Q3","mex","México",23,"Quintana Roo",334627,1564635600000
2019,20193,"2019-Q3","mex","México",24,"San Luis Potosí",20579744,1564635600000
2019,20193,"2019-Q3","mex","México",25,"Sinaloa",809429,1564635600000
2019,20193,"2019-Q3","mex","México",26,"Sonora",94346281,1564635600000
2019,20193,"2019-Q3","mex","México",28,"Tamaulipas",76315100,1564635600000
2019,20193,"2019-Q3","mex","México",29,"Tlaxcala",14179238,1564635600000
2019,20193,"2019-Q3","mex","México",30,"Veracruz de Ignacio de la Llave",2571868,1564635600000
2019,20193,"2019-Q3","mex","México",31,"Yucatán",94755424,1564635600000
2019,20193,"2019-Q3","mex","México",32,"Zacatecas",432530,1564635600000
2019,20194,"2019-Q4","mex","México",1,"Aguascalientes",50900315,1572588000000
2019,20194,"2019-Q4","mex","México",2,"Baja California",139348669,1572588000000
2019,20194,"2019-Q4","mex","México",4,"Campeche",26770785,1572588000000
2019,20194,"2019-Q4","mex","México",5,"Coahuila de Zaragoza",182902726,1572588000000
2019,20194,"2019-Q4","mex","México",8,"Chihuahua",44358584,1572588000000
2019,20194,"2019-Q4","mex","México",9,"Ciudad de México",98339246,1572588000000
2019,20194,"2019-Q4","mex","México",10,"Durango",48504139,1572588000000
2019,20194,"2019-Q4","mex","México",11,"Guanajuato",51966090,1572588000000
2019,20194,"2019-Q4","mex","México",13,"Hidalgo",21860278,1572588000000
2019,20194,"2019-Q4","mex","México",14,"Jalisco",24946509,1572588000000
2019,20194,"2019-Q4","mex","México",15,"Estado de México",154340834,1572588000000
2019,20194,"2019-Q4","mex","México",16,"Michoacán de Ocampo",256744,1572588000000
2019,20194,"2019-Q4","mex","México",17,"Morelos",6480463,1572588000000
2019,20194,"2019-Q4","mex","México",19,"Nuevo León",59911412,1572588000000
2019,20194,"2019-Q4","mex","México",21,"Puebla",137314184,1572588000000
2019,20194,"2019-Q4","mex","México",22,"Querétaro",44809213,1572588000000
2019,20194,"2019-Q4","mex","México",23,"Quintana Roo",461782,1572588000000
2019,20194,"2019-Q4","mex","México",24,"San Luis Potosí",28655838,1572588000000
2019,20194,"2019-Q4","mex","México",25,"Sinaloa",292191,1572588000000
2019,20194,"2019-Q4","mex","México",26,"Sonora",94333590,1572588000000
2019,20194,"2019-Q4","mex","México",28,"Tamaulipas",86945201,1572588000000
2019,20194,"2019-Q4","mex","México",29,"Tlaxcala",11217319,1572588000000
2019,20194,"2019-Q4","mex","México",30,"Veracruz de Ignacio de la Llave",3862970,1572588000000
2019,20194,"2019-Q4","mex","México",31,"Yucatán",79602081,1572588000000
2019,20194,"2019-Q4","mex","México",32,"Zacatecas",381312,1572588000000
2020,20201,"2020-Q1","mex","México",1,"Aguascalientes",48235793,1580536800000
2020,20201,"2020-Q1","mex","México",2,"Baja California",104284387,1580536800000
2020,20201,"2020-Q1","mex","México",4,"Campeche",26444726,1580536800000
2020,20201,"2020-Q1","mex","México",5,"Coahuila de Zaragoza",170032692,1580536800000
2020,20201,"2020-Q1","mex","México",8,"Chihuahua",88557671,1580536800000
2020,20201,"2020-Q1","mex","México",9,"Ciudad de México",150598776,1580536800000
2020,20201,"2020-Q1","mex","México",10,"Durango",24553752,1580536800000
2020,20201,"2020-Q1","mex","México",11,"Guanajuato",33830648,1580536800000
2020,20201,"2020-Q1","mex","México",13,"Hidalgo",21639586,1580536800000
2020,20201,"2020-Q1","mex","México",14,"Jalisco",25612273,1580536800000
2020,20201,"2020-Q1","mex","México",15,"Estado de México",154106595,1580536800000
2020,20201,"2020-Q1","mex","México",16,"Michoacán de Ocampo",1601255,1580536800000
2020,20201,"2020-Q1","mex","México",17,"Morelos",9272151,1580536800000
2020,20201,"2020-Q1","mex","México",19,"Nuevo León",85731962,1580536800000
2020,20201,"2020-Q1","mex","México",21,"Puebla",127061964,1580536800000
2020,20201,"2020-Q1","mex","México",22,"Querétaro",34452823,1580536800000
2020,20201,"2020-Q1","mex","México",23,"Quintana Roo",381510,1580536800000
2020,20201,"2020-Q1","mex","México",24,"San Luis Potosí",15853548,1580536800000
2020,20201,"2020-Q1","mex","México",26,"Sonora",73393805,1580536800000
2020,20201,"2020-Q1","mex","México",28,"Tamaulipas",59199747,1580536800000
2020,20201,"2020-Q1","mex","México",29,"Tlaxcala",9210951,1580536800000
2020,20201,"2020-Q1","mex","México",30,"Veracruz de Ignacio de la Llave",2447053,1580536800000
2020,20201,"2020-Q1","mex","México",31,"Yucatán",72936676,1580536800000
2020,20201,"2020-Q1","mex","México",32,"Zacatecas",483231,1580536800000
2020,20202,"2020-Q2","mex","México",1,"Aguascalientes",39575538,1588309200000
2020,20202,"2020-Q2","mex","México",2,"Baja California",86825220,1588309200000
2020,20202,"2020-Q2","mex","México",4,"Campeche",12873439,1588309200000
2020,20202,"2020-Q2","mex","México",5,"Coahuila de Zaragoza",138314443,1588309200000
